name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Niklas,00-0031044,yes,ARI,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0030117,yes,ARI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,0,6,0,,,,,,,,,,,,,,
C.Jones,00-0029585,yes,ARI,DE,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Peters,00-0027686,yes,ARI,DT,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bethea,00-0024421,yes,ARI,DB,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Gunter,00-0032131,yes,ARI,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bucannon,00-0031366,yes,ARI,LB,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Baker,00-0033890,yes,ARI,DB,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Martin,00-0031050,yes,ARI,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Mathieu,00-0030459,yes,ARI,DB,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Rucker,00-0024306,yes,ARI,DT,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Pierre,00-0031914,yes,ARI,DT,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Peterson,00-0027943,yes,ARI,DB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mauro,00-0030883,yes,ARI,DE,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0024061,yes,ARI,DB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Dansby,00-0022927,yes,ARI,,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Reddick,00-0033875,yes,ARI,LB,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Wilson,00-0029263,no,SEA,QB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,32,22,0,2,0,0,238,,,,,,,,,,,,,,,,,,5,10,0,0,0,0,19
T.Rawls,00-0031897,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,0,0,0,12,10,23,0,0,0,0,27
J.McKissic,00-0032602,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,4,0,0,0,20,5,17,0,0,0,0,26
C.Prosise,00-0032393,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,3
N.Vannett,00-0032394,no,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,2,0,0,0,22,,,,,,,
D.Baldwin,00-0028434,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,5,0,0,0,95,,,,,,,
A.Darboh,00-0033937,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,3,,,,,,,
P.Richardson,00-0031257,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,1,0,0,0,43,,,,,,,
T.Lockett,00-0032211,no,SEA,WR,,,,,,,,,,,,,,,,,,,,19,20,0,3,0,,,,,,,,,,,,,9,15,0,2,0,16,0,1,0,0,0,16,,,,,,,
J.Graham,00-0027696,no,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,2,0,0,27,,,,,,,
S.Richardson,00-0030573,no,SEA,DT,0,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Walsh,00-0029576,no,SEA,,,,,,,,,,,,2,2,43,6,2,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ryan,00-0023742,no,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3,57,8,398,,,,,,,,,,,,,,,,,,,
K.Wright,00-0028037,no,SEA,LB,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Sherman,00-0028092,no,SEA,DB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Jones,00-0033934,no,SEA,DT,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.McDougald,00-0030161,no,SEA,DB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Smith,00-0030871,no,SEA,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Chancellor,00-0027733,no,SEA,DB,1,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Bennett,00-0026618,no,SEA,DE,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jordan,00-0030555,no,SEA,DE,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Wagner,00-0029255,no,SEA,LB,3,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Lane,00-0029295,no,SEA,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Coleman,00-0031796,no,SEA,CB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Peterman,00-0033958,yes,BUF,QB,,,,,,,,,,,,,,,,,,,,,,,,,10,7,0,1,0,0,79,,,,,,,,,,,,,,,,,,,,,,,,
T.Taylor,00-0028118,yes,BUF,QB,,,,,,,,,,,,,,,,,,,,,,,,,18,9,1,0,0,0,56,,,,,,,,,,,,,,,,,,3,13,0,0,0,0,27
D.Thompson,00-0029388,yes,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,0,0,0,10,1,-5,0,0,0,0,-5
P.DiMarco,00-0028581,yes,BUF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,3,0,0,0,21,1,0,0,0,0,0,0
L.McCoy,00-0027029,yes,BUF,RB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,3,0,0,0,11,8,36,0,0,0,0,49
M.Tolbert,00-0026069,yes,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,17,2,0,0,0,0,0,-2
K.Benjamin,00-0031359,yes,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,3,0,0,0,42,,,,,,,
C.Clay,00-0028112,yes,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,13,,,,,,,
J.Matthews,00-0031299,yes,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,1,0,0,0,14,,,,,,,
N.O'Leary,00-0032117,yes,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1,1,0,0,7,,,,,,,
D.Dawkins,00-0033904,yes,BUF,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0024348,yes,BUF,DT,2,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Hauschka,00-0025944,yes,BUF,K,,,,,,,,,,,1,1,37,3,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Schmidt,00-0030551,yes,BUF,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,58,6,272,,,,,,,,,,,,,,,,,,,
B.Tate,00-0027057,yes,BUF,WR,,,,,,,,,,,,,,,,,,,,21,29,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Milano,00-0033571,yes,BUF,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Wright,00-0028027,yes,BUF,DB,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Thornton,00-0028424,yes,BUF,DT,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Brown,00-0031171,yes,BUF,LB,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hyde,00-0030090,yes,BUF,DB,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Alexander,00-0023259,yes,BUF,LB,3,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Johnson,00-0029087,yes,BUF,DB,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Humber,00-0026672,yes,BUF,LB,5,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.White,00-0033884,yes,BUF,CB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Yarbrough,00-0032480,yes,BUF,DE,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Lawson,00-0033096,yes,BUF,DE,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Davis,00-0029053,yes,BUF,DE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Washington,00-0033037,yes,BUF,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Worthy,00-0029257,yes,BUF,DT,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Poyer,00-0030114,yes,BUF,DB,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Brees,00-0020531,no,NO,QB,,,,,,,,,,,,,,,,,,,,,,,,,25,18,0,0,0,0,184,,,,,,,,,,,,,,,,,,2,7,7,1,0,0,6
C.Daniel,00-0026544,no,NO,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,-2
A.Kamara,00-0033906,no,NO,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,5,0,0,0,32,12,19,5,1,0,0,106
Z.Line,00-0029931,no,NO,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,0,0,0,9
M.Ingram,00-0027966,no,NO,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,25,3,3,0,0,131
T.Edmunds,00-0033838,no,NO,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,41,41,1,0,0,48
M.Thomas,00-0032765,no,NO,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,9,0,0,0,117,,,,,,,
M.Hoomanawanui,00-0027732,no,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,4,,,,,,,
J.Hill,00-0030216,no,NO,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,0,1,0,0,0,-2,,,,,,,
B.Coleman,00-0030801,no,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,1,0,0,0,30,,,,,,,
T.Ginn,00-0025396,no,NO,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,5,0,3,0,1,0,0,0,3,,,,,,,
W.Lutz,00-0032569,no,NO,K,,,,,,,,,,,2,2,53,6,6,0,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Banjo,00-0029747,no,NO,DB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Te'o,00-0030278,no,NO,LB,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Robertson,00-0028834,no,NO,LB,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Rankins,00-0032759,no,NO,DT,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Davison,00-0031947,no,NO,DT,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bush,00-0027195,no,NO,DB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harris,00-0032946,no,NO,CB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Williams,00-0033894,no,NO,DB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Bell,00-0032939,no,NO,DB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Okafor,00-0030503,no,NO,DE,1,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Crawley,00-0032875,no,NO,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Williams,00-0032059,no,NO,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hendrickson,00-0033935,no,NO,DE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Lattimore,00-0033874,no,NO,CB,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Trubisky,00-0033869,yes,CHI,QB,,,,,,,,,,,,,,,,,,,,,,,,,35,21,0,1,0,0,297,,,,,,,,,,,,,,,,,,,,,,,,
T.Cohen,00-0033556,yes,CHI,RB,,,,,,,,,,,,,,,,,,,,23,34,0,4,0,,,,,,,,,,,,,8,8,0,1,0,10,0,1,0,0,0,10,1,1,0,0,0,0,1
B.Cunningham,00-0029795,yes,CHI,RB,,,,,,1,0,1,0,0,,,,,,,,,,16,19,0,2,0,,,,,,,,,,,,,,,,,,23,0,3,0,0,0,32,1,0,0,0,0,0,0
Jo.Howard,00-0032780,yes,CHI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,0,0,0,0,54
H.Grasu,00-0031561,yes,CHI,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,2,,,,,,,
D.Inman,00-0028411,yes,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,6,0,0,0,88,,,,,,,
J.Bellamy,00-0029319,yes,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,2,1,0,0,57,,,,,,,
A.Shaheen,00-0033896,yes,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,2,0,0,0,39,,,,,,,
K.Wright,00-0029708,yes,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,5,0,0,0,46,,,,,,,
D.Brown,00-0032098,yes,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,2,0,0,0,23,,,,,,,
C.Barth,00-0026138,yes,CHI,,,,,,,,,,,,3,3,49,9,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.O'Donnell,00-0031079,yes,CHI,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,59,5,241,,,,,,,,,,,,,,,,,,,
L.Floyd,00-0033072,yes,CHI,LB,1,0,0,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Kwiatkoski,00-0032773,yes,CHI,LB,1,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Acho,00-0028041,yes,CHI,LB,1,0,0,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.McPhee,00-0028103,yes,CHI,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Unrein,00-0027573,yes,CHI,DT,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.LeBlanc,00-0032581,yes,CHI,CB,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Amos,00-0031584,yes,CHI,DB,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hicks,00-0029657,yes,CHI,DE,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Fuller,00-0031041,yes,CHI,DB,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Jones,00-0031130,yes,CHI,LB,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Jackson,00-0033784,yes,CHI,DB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Amukamara,00-0027957,yes,CHI,DB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Goldman,00-0031551,yes,CHI,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hundley,00-0031589,no,GB,QB,,,,,,,,,,,,,,,,,,,,,,,,,25,18,0,1,0,0,212,,,,,,,,,,,,,,,,,,2,17,0,0,0,0,16
A.Ripkowski,00-0031612,no,GB,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,1,0,0,0,12,2,2,0,0,0,0,3
A.Jones,00-0033293,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3,6,0,0,0,0,12
J.Williams,00-0033948,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,0,0,7,20,7,0,0,0,0,67
T.Montgomery,00-0032200,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,0,0,0,14,6,37,37,1,0,0,54
R.Cobb,00-0028002,no,GB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,3,0,0,0,52,4,6,0,0,0,0,8
R.Rodgers,00-0031384,no,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,8,,,,,,,
J.Nelson,00-0026176,no,GB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,3,0,0,0,20,,,,,,,
L.Kendricks,00-0027985,no,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,9,,,,,,,
D.Adams,00-0031381,no,GB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,19,5,1,0,0,90,,,,,,,
M.Crosby,00-0025580,no,GB,K,,,,,,,,,,,4,3,50,9,2,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Vogel,00-0033364,no,GB,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,53,4,160,,,,,,,,,,,,,,,,,,,
T.Davis,00-0032423,no,GB,WR,,,,,,,,,,,,,,,,,,,,25,34,0,2,0,,,,,,,,,,,,,10,15,0,4,0,,,,,,,,,,,,,,
D.House,00-0028069,no,GB,DB,0,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Lowry,00-0032412,no,GB,DE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Martinez,00-0032408,no,GB,LB,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Evans,00-0032922,no,GB,SAF,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Matthews,00-0027002,no,GB,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ryan,00-0031578,no,GB,LB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Clark,00-0033120,no,GB,NT,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.King,00-0033524,no,GB,CB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Fackrell,00-0032955,no,GB,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Randall,00-0032251,no,GB,DB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jones,00-0033903,no,GB,SAF,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
