,name,avg_pts,cv
2919,J.Nelson,5.658823529411764,0.8911801740125842
2922,J.Nelson,5.658823529411764,0.8947772637704496
2455,J.Nelson,5.658823529411764,0.8850042253122592
2536,J.Nelson,5.658823529411764,0.8898958018908684
3032,J.Nelson,5.658823529411764,0.8977662501448318
2900,J.Nelson,5.652941176470588,0.8945966292360041
2897,J.Nelson,5.652941176470588,0.8909942684390805
2433,J.Nelson,5.652941176470588,0.8848094388892168
2726,J.Nelson,5.652941176470588,0.8874608092745578
2436,J.Nelson,5.652941176470588,0.8883370055687452
3121,J.Nelson,5.647058823529412,0.8896901539053902
2704,J.Nelson,5.647058823529412,0.8872708514993952
3124,J.Nelson,5.647058823529412,0.8932841773471454
2398,J.Nelson,5.647058823529412,0.8877995974202738
2358,J.Nelson,5.647058823529411,0.8875673486900536
3081,J.Nelson,5.647058823529411,0.8894564186933905
3084,J.Nelson,5.647058823529411,0.8930475988168913
2989,J.Nelson,5.647058823529411,0.8874641855218689
910,J.Nelson,5.641176470588235,0.8506889215655113
928,J.Nelson,5.641176470588235,0.8515094327655487
2582,J.Nelson,5.641176470588235,0.886270150248845
432,J.Nelson,5.641176470588235,0.844743449079879
3046,J.Nelson,5.641176470588235,0.8925121051549649
392,J.Nelson,5.641176470588234,0.8445429538371948
888,J.Nelson,5.641176470588234,0.8513040824010772
2560,J.Nelson,5.635294117647058,0.8860811259294308
2450,J.Nelson,5.635294117647058,0.8831830346135208
2447,J.Nelson,5.635294117647058,0.8796946548901272
3024,J.Nelson,5.635294117647058,0.8923322274767714
2929,J.Nelson,5.635294117647058,0.886739074651538
2468,J.Nelson,5.635294117647058,0.8841032317656305
2932,J.Nelson,5.635294117647058,0.8903122722076259
2943,J.Nelson,5.635294117647058,0.8873596612698489
2946,J.Nelson,5.635294117647058,0.8909403965576589
2465,J.Nelson,5.635294117647058,0.8806039801125402
2428,J.Nelson,5.6352941176470575,0.883872912849093
2425,J.Nelson,5.6352941176470575,0.8803763844677311
2889,J.Nelson,5.6352941176470575,0.8865066901286119
2892,J.Nelson,5.6352941176470575,0.8900770678508269
2736,J.Nelson,5.629411764705883,0.8830419988547291
3116,J.Nelson,5.629411764705882,0.888772114866533
2390,J.Nelson,5.629411764705882,0.883336111632753
2696,J.Nelson,5.629411764705882,0.8828120284499039
3113,J.Nelson,5.629411764705882,0.885209967049382
942,J.Nelson,5.623529411764705,0.8467434681808129
2368,J.Nelson,5.623529411764705,0.8831454937881467
920,J.Nelson,5.6235294117647046,0.847353920736312
902,J.Nelson,5.6235294117647046,0.8465402769970469
424,J.Nelson,5.6235294117647046,0.8406443204891612
2938,J.Nelson,5.617647058823529,0.8864408066647486
2921,J.Nelson,5.617647058823529,0.8822766668963884
2978,J.Nelson,5.617647058823529,0.8866746019198676
2935,J.Nelson,5.617647058823529,0.8828917754789543
3016,J.Nelson,5.617647058823529,0.8878202698254404
2924,J.Nelson,5.617647058823529,0.885818255659522
2442,J.Nelson,5.617647058823529,0.8787519219226559
2460,J.Nelson,5.617647058823529,0.8796640363040629
2592,J.Nelson,5.617647058823529,0.881854524746319
2479,J.Nelson,5.617647058823529,0.8755191692097155
2439,J.Nelson,5.617647058823529,0.8752940854507436
2552,J.Nelson,5.617647058823529,0.8816245206387133
2574,J.Nelson,5.617647058823529,0.8809355866245469
2457,J.Nelson,5.617647058823529,0.8761954637715018
2975,J.Nelson,5.617647058823529,0.8831227731027719
3070,J.Nelson,5.617647058823529,0.8886824410934682
2482,J.Nelson,5.617647058823529,0.8789796844995538
3056,J.Nelson,5.617647058823529,0.8880551585533099
2728,J.Nelson,5.6117647058823525,0.8786080049304369
1219,J.Nelson,5.6117647058823525,1.0419753594418586
2400,J.Nelson,5.605882352941176,0.8789351477472012
2382,J.Nelson,5.605882352941176,0.8780214795334679
2878,J.Nelson,5.605882352941176,0.885723689088725
934,J.Nelson,5.605882352941175,0.8426161648740804
2360,J.Nelson,5.605882352941175,0.878706463315134
3102,J.Nelson,5.6000000000000005,0.8844238398491168
2606,J.Nelson,5.6000000000000005,0.876739288716715
2474,J.Nelson,5.6,0.8745730665761938
3062,J.Nelson,5.6,0.8841903559983812
2471,J.Nelson,5.6,0.8711427435933231
2970,J.Nelson,5.6,0.882200301667809
2566,J.Nelson,5.6,0.8765118366396576
2967,J.Nelson,5.6,0.8786798075521338
2584,J.Nelson,5.6,0.8774227088362345
912,J.Nelson,5.6,0.8423756282413275
3048,J.Nelson,5.6,0.8835686352914823
2945,J.Nelson,5.594117647058823,0.878489048009918
2452,J.Nelson,5.594117647058823,0.8743763936034146
2449,J.Nelson,5.594117647058823,0.8709412046326322
1251,J.Nelson,5.594117647058823,1.0363351543413137
2948,J.Nelson,5.594117647058823,0.8820146880029119
1211,J.Nelson,5.594117647058822,1.0359587761577602
2910,J.Nelson,5.588235294117647,0.8814815982044724
2414,J.Nelson,5.588235294117647,0.873841173876892
2374,J.Nelson,5.588235294117646,0.8736150204843341
2870,J.Nelson,5.588235294117646,0.8812494622640611
2392,J.Nelson,5.588235294117646,0.8745206893126594
3094,J.Nelson,5.58235294117647,0.8799569353877582
944,J.Nelson,5.58235294117647,0.8384694436636816
2598,J.Nelson,5.58235294117647,0.8723399276290503
904,J.Nelson,5.582352941176469,0.8382692293393479
2959,J.Nelson,5.576470588235294,0.8733889136738455
2962,J.Nelson,5.576470588235294,0.8768753552164181
2481,J.Nelson,5.576470588235294,0.8668099062439816
2980,J.Nelson,5.576470588235294,0.8777950870079382
2977,J.Nelson,5.576470588235294,0.8742977071609271
2576,J.Nelson,5.576470588235294,0.8721439373497358
8316,Ty.Williams,5.576470588235294,0.9546154973646375
3072,J.Nelson,5.576470588235294,0.8797720459470012
2484,J.Nelson,5.576470588235294,0.8702178457848817
2444,J.Nelson,5.576470588235293,0.8699935501738723
2441,J.Nelson,5.576470588235293,0.8665882348103439
1243,J.Nelson,5.576470588235293,1.0303641787867095
2937,J.Nelson,5.576470588235293,0.8740702428529026
2940,J.Nelson,5.576470588235293,0.8775648827667757
2406,J.Nelson,5.570588235294117,0.8694588910547772
1221,J.Nelson,5.570588235294117,1.0304733904864314
2902,J.Nelson,5.570588235294117,0.8770323297485559
2880,J.Nelson,5.564705882352941,0.8768458035134189
2384,J.Nelson,5.564705882352941,0.8692613516390196
936,J.Nelson,5.56470588235294,0.8343838838538326
2608,J.Nelson,5.5588235294117645,0.8679922235865348
3086,J.Nelson,5.5588235294117645,0.8746408890634046
3104,J.Nelson,5.5588235294117645,0.8755594137615482
2991,J.Nelson,5.5588235294117645,0.8692273009959213
2994,J.Nelson,5.5588235294117645,0.8726859312942088
2954,J.Nelson,5.558823529411764,0.872458284376704
2476,J.Nelson,5.558823529411764,0.8658588944845687
2568,J.Nelson,5.558823529411764,0.8677682291788212
2951,J.Nelson,5.558823529411764,0.8690023493013137
2473,J.Nelson,5.558823529411764,0.8624804890171337
2969,J.Nelson,5.558823529411764,0.8699032056950087
2972,J.Nelson,5.558823529411764,0.873369942718156
3064,J.Nelson,5.558823529411764,0.8753295113141432
1235,J.Nelson,5.552941176470588,1.0234386803598985
1731,J.Nelson,5.552941176470588,1.035933756501558
1253,J.Nelson,5.552941176470588,1.024914255594357
1213,J.Nelson,5.552941176470587,1.0245447635103795
52,J.Crowder,5.5470588235294125,1.0008089657456303
2430,J.Nelson,5.547058823529412,0.8657200092857097
2894,J.Nelson,5.547058823529412,0.8717360093475632
2416,J.Nelson,5.547058823529412,0.8651252360712096
2912,J.Nelson,5.547058823529412,0.8726492706315134
2872,J.Nelson,5.547058823529411,0.8724206862440067
2376,J.Nelson,5.547058823529411,0.8649025119540181
3118,J.Nelson,5.541176470588235,0.8704583163682971
2986,J.Nelson,5.541176470588234,0.8682931227609338
2600,J.Nelson,5.541176470588234,0.8636403049663469
2983,J.Nelson,5.541176470588234,0.8648646498592599
3078,J.Nelson,5.541176470588234,0.870230967191535
3096,J.Nelson,5.541176470588234,0.8711414345062081
1267,J.Nelson,5.535294117647059,1.017934579579986
1763,J.Nelson,5.535294117647059,1.030306655069224
2964,J.Nelson,5.535294117647059,0.8681003891387548
2961,J.Nelson,5.535294117647059,0.8646669470320479
1245,J.Nelson,5.535294117647058,1.019029855489174
1227,J.Nelson,5.535294117647058,1.0175702716790214
1723,J.Nelson,5.535294117647058,1.0299289065234332
2462,J.Nelson,5.529411764705882,0.8616010199564804
2926,J.Nelson,5.529411764705882,0.867569275585296
2408,J.Nelson,5.529411764705881,0.8607899800707818
2422,J.Nelson,5.529411764705881,0.8613795999314532
2904,J.Nelson,5.529411764705881,0.8682484936743073
2886,J.Nelson,5.529411764705881,0.8673432235377144
3110,J.Nelson,5.523529411764706,0.8660725531822289
3088,J.Nelson,5.517647058823529,0.865880502828586
2996,J.Nelson,5.517647058823529,0.8639552511512198
2993,J.Nelson,5.517647058823529,0.8605490101030454
1755,J.Nelson,5.5176470588235285,1.0243471451761037
2956,J.Nelson,5.5176470588235285,0.8637310589897499
1259,J.Nelson,5.5176470588235285,1.0121094781219828
2953,J.Nelson,5.5176470588235285,0.8603274585307218
1237,J.Nelson,5.511764705882352,1.0122001806813148
2454,J.Nelson,5.511764705882352,0.8572839643216722
1733,J.Nelson,5.511764705882352,1.024467797281587
2918,J.Nelson,5.511764705882352,0.8632004380101636
2896,J.Nelson,5.5058823529411764,0.863006796216116
2432,J.Nelson,5.5058823529411764,0.8570817656937317
3120,J.Nelson,5.5,0.8617420019810681
2988,J.Nelson,5.499999999999999,0.8596095877047006
3080,J.Nelson,5.499999999999999,0.8615180985744905
2985,J.Nelson,5.499999999999999,0.8562328505395397
1747,J.Nelson,5.494117647058823,1.0174400598647195
1283,J.Nelson,5.494117647058823,1.0077289191818246
4195,R.Cobb,5.494117647058823,1.1965885156080216
1765,J.Nelson,5.494117647058823,1.0189210822492478
1269,J.Nelson,5.494117647058823,1.0067730261471117
1725,J.Nelson,5.494117647058822,1.0185502203997832
1229,J.Nelson,5.494117647058822,1.0064152669161033
2464,J.Nelson,5.488235294117647,0.8530054201311459
2942,J.Nelson,5.488235294117647,0.8594782844341762
2446,J.Nelson,5.488235294117647,0.8521340400438759
2928,J.Nelson,5.488235294117647,0.858883744839401
2888,J.Nelson,5.488235294117646,0.858661110371991
2424,J.Nelson,5.488235294117646,0.8527873245198626
3112,J.Nelson,5.48235294117647,0.8574031640076626
1091,J.Nelson,5.48235294117647,1.003947853855416
1779,J.Nelson,5.476470588235294,1.0119481526373149
1315,J.Nelson,5.476470588235294,1.0023311424548031
1275,J.Nelson,5.476470588235293,1.0019758182813805
1261,J.Nelson,5.476470588235293,1.0010301314661014
1757,J.Nelson,5.476470588235293,1.0130474757179027
1739,J.Nelson,5.476470588235293,1.0115825061415402
2974,J.Nelson,5.470588235294118,0.8553721482582087
2478,J.Nelson,5.470588235294118,0.8480855892766593
2920,J.Nelson,5.470588235294117,0.8545614215261297
2934,J.Nelson,5.470588235294117,0.8551508121587797
2456,J.Nelson,5.470588235294117,0.8487337661010953
2438,J.Nelson,5.470588235294117,0.8478698601191396
1218,J.Nelson,5.46470588235294,1.0070994737919956
1215,J.Nelson,5.46470588235294,1.001611574641171
1123,J.Nelson,5.46470588235294,0.9985772696562573
1083,J.Nelson,5.4647058823529395,0.9982244077443982
1771,J.Nelson,5.458823529411764,1.0061336536586438
1307,J.Nelson,5.458823529411764,0.9966195706506273
2470,J.Nelson,5.4529411764705875,0.8438438380036273
1285,J.Nelson,5.4529411764705875,0.9966981390132141
1749,J.Nelson,5.4529411764705875,1.0062353322526196
2966,J.Nelson,5.4529411764705875,0.8510678112936092
2448,J.Nelson,5.447058823529411,0.843634999206321
2944,J.Nelson,5.447058823529411,0.850869364835112
1247,J.Nelson,5.447058823529411,0.9962496693332109
1250,J.Nelson,5.447058823529411,1.0016847615955073
1115,J.Nelson,5.44705882352941,0.9928949052400379
1207,J.Nelson,5.44705882352941,0.995896995397132
1210,J.Nelson,5.44705882352941,1.0013262861011647
1093,J.Nelson,5.441176470588235,0.9929695104777365
1299,J.Nelson,5.435294117647058,0.9899801753403942
1781,J.Nelson,5.435294117647058,1.0008197227336684
1795,J.Nelson,5.435294117647058,1.0017792072468252
1317,J.Nelson,5.435294117647058,0.9913740812367506
1741,J.Nelson,5.435294117647057,1.0004606261595106
1277,J.Nelson,5.435294117647057,0.9910250528353679
2480,J.Nelson,5.429411764705883,0.8396274706463928
2958,J.Nelson,5.429411764705883,0.8459343034106996
2976,J.Nelson,5.429411764705883,0.8468053839848118
2440,J.Nelson,5.429411764705882,0.8394149441782897
1242,J.Nelson,5.429411764705882,0.9959533476291093
1239,J.Nelson,5.429411764705882,0.9905760159081445
2936,J.Nelson,5.429411764705882,0.846587361588932
1220,J.Nelson,5.423529411764705,0.9960428302610734
1125,J.Nelson,5.423529411764705,0.9876718457892925
1603,J.Nelson,5.423529411764705,0.9980050071874986
1217,J.Nelson,5.423529411764705,0.9906524774708176
1107,J.Nelson,5.423529411764705,0.9862875025781098
1085,J.Nelson,5.423529411764704,0.9873252135676885
1331,J.Nelson,5.417647058823529,0.9847063360315258
1827,J.Nelson,5.417647058823529,0.9963926959202266
1309,J.Nelson,5.417647058823528,0.9857413063446705
1773,J.Nelson,5.417647058823528,0.995086793431048
1787,J.Nelson,5.417647058823528,0.9960360308857469
1291,J.Nelson,5.417647058823528,0.984362069690211
2990,J.Nelson,5.411764705882353,0.8418979982527023
2968,J.Nelson,5.411764705882352,0.8425459558813103
2950,J.Nelson,5.411764705882352,0.8416823443562264
2472,J.Nelson,5.411764705882352,0.8354293065344894
1249,J.Nelson,5.405882352941176,0.9853631644954378
1139,J.Nelson,5.405882352941176,0.98103952445822
4170,M.Lee,5.405882352941176,1.0822600220012824
1635,J.Nelson,5.405882352941176,0.9926455275668599
1231,J.Nelson,5.405882352941176,0.9839795220920979
1234,J.Nelson,5.405882352941176,0.989295919447163
1727,J.Nelson,5.405882352941176,0.9956914339527873
1252,J.Nelson,5.405882352941176,0.990702142669344
1730,J.Nelson,5.405882352941176,1.0012010078556484
1209,J.Nelson,5.405882352941175,0.9850167067486497
1212,J.Nelson,5.405882352941175,0.9903500247512459
1117,J.Nelson,5.405882352941175,0.9820674302620502
1595,J.Nelson,5.405882352941175,0.9922913341541026
1099,J.Nelson,5.405882352941175,0.9806976057793391
3267,J.Nelson,5.3999999999999995,1.0547168477470634
1819,J.Nelson,5.399999999999999,0.9906908106227269
1323,J.Nelson,5.399999999999999,0.9791277299856372
1797,J.Nelson,5.394117647058823,0.9907800624853903
1301,J.Nelson,5.394117647058823,0.979189094069011
2982,J.Nelson,5.394117647058823,0.837668259088834
1266,J.Nelson,5.388235294117647,0.9840057993859882
1263,J.Nelson,5.388235294117647,0.9787397319046108
2960,J.Nelson,5.388235294117647,0.8374629848232897
1762,J.Nelson,5.388235294117647,0.9957968949894571
1759,J.Nelson,5.388235294117647,0.990340298269063
1627,J.Nelson,5.388235294117646,0.986972700765525
1226,J.Nelson,5.388235294117646,0.9836585084180434
1241,J.Nelson,5.388235294117646,0.9797671253656091
1223,J.Nelson,5.388235294117646,0.978397984972012
1244,J.Nelson,5.388235294117646,0.985049883519002
1131,J.Nelson,5.388235294117646,0.9754887090790699
1719,J.Nelson,5.388235294117646,0.9899862594368302
1722,J.Nelson,5.388235294117646,0.9954369739159317
3299,J.Nelson,5.382352941176471,1.0487727716837447
1109,J.Nelson,5.38235294117647,0.9755462727168548
1605,J.Nelson,5.38235294117647,0.9870578877802434
3259,J.Nelson,5.38235294117647,1.0483514035812151
1333,J.Nelson,5.376470588235294,0.9739853321009267
1811,J.Nelson,5.376470588235294,0.9840674228562617
1829,J.Nelson,5.376470588235294,0.9854666528249475
1789,J.Nelson,5.376470588235293,0.9851162858402415
1293,J.Nelson,5.376470588235293,0.973647064820528
2992,J.Nelson,5.370588235294117,0.8334671332768433
1751,J.Nelson,5.370588235294116,0.9846758187796943
1255,J.Nelson,5.370588235294116,0.9731971297389139
1754,J.Nelson,5.370588235294116,0.9900744056873941
1258,J.Nelson,5.370588235294116,0.9784081145822665
2952,J.Nelson,5.370588235294116,0.8332546722763988
1619,J.Nelson,5.364705882352941,0.9803810867930549
1236,J.Nelson,5.364705882352941,0.9784799449764964
1732,J.Nelson,5.364705882352941,0.9901749010602724
3291,J.Nelson,5.364705882352941,1.042457968103078
1729,J.Nelson,5.364705882352941,0.9847629269037464
1155,J.Nelson,5.364705882352941,0.9712652838155674
1637,J.Nelson,5.364705882352941,0.9817707166293553
1233,J.Nelson,5.364705882352941,0.9732564734956346
1141,J.Nelson,5.364705882352941,0.970367624211625
1597,J.Nelson,5.36470588235294,0.9814227552535895
1101,J.Nelson,5.36470588235294,0.9700316429608007
1843,J.Nelson,5.358823529411764,0.9788040337737577
3269,J.Nelson,5.358823529411764,1.0427027155004223
1821,J.Nelson,5.358823529411763,0.9798429587954063
1325,J.Nelson,5.358823529411763,0.9684816634015101
1803,J.Nelson,5.358823529411763,0.9784584591213984
1475,J.Nelson,5.352941176470588,0.9793249504364635
2984,J.Nelson,5.352941176470587,0.8292805088541653
1764,J.Nelson,5.347058823529411,0.9848442075899585
1279,J.Nelson,5.347058823529411,0.9689829414212545
1265,J.Nelson,5.347058823529411,0.9680857042584038
1651,J.Nelson,5.347058823529411,0.9751434065675874
1187,J.Nelson,5.347058823529411,0.9661131022874031
1282,J.Nelson,5.347058823529411,0.974171896277767
1743,J.Nelson,5.347058823529411,0.9780947210254173
1746,J.Nelson,5.347058823529411,0.9834322504576436
1761,J.Nelson,5.347058823529411,0.9794837803287372
1268,J.Nelson,5.347058823529411,0.9732601811252154
1228,J.Nelson,5.3470588235294105,0.9729189472969674
1225,J.Nelson,5.3470588235294105,0.9677498823272807
1147,J.Nelson,5.3470588235294105,0.9657793283132926
1721,J.Nelson,5.3470588235294105,0.9791359607473303
1133,J.Nelson,5.3470588235294105,0.9648909528478038
1629,J.Nelson,5.3470588235294105,0.9761752392229714
1724,J.Nelson,5.3470588235294105,0.9844906482226504
1611,J.Nelson,5.3470588235294105,0.9748001887755066
3283,J.Nelson,5.341176470588235,1.0351963700814228
3301,J.Nelson,5.341176470588235,1.0368472514444111
3779,J.Nelson,5.341176470588235,1.0491999862493697
1835,J.Nelson,5.341176470588234,0.9732343442624818
3261,J.Nelson,5.341176470588234,1.036433790742454
1507,J.Nelson,5.335294117647059,0.9740881032363101
1090,J.Nelson,5.3352941176470585,0.9705359635364458
1467,J.Nelson,5.3352941176470585,0.9737444885454783
1813,J.Nelson,5.3352941176470585,0.9733059540497379
1087,J.Nelson,5.3352941176470585,0.9653821129594443
1775,J.Nelson,5.329411764705882,0.9728649073540663
1311,J.Nelson,5.329411764705882,0.9638385137426619
1314,J.Nelson,5.329411764705882,0.9689789694939627
1778,J.Nelson,5.329411764705882,0.9781519390323888
1271,J.Nelson,5.329411764705881,0.9635048935521949
1179,J.Nelson,5.329411764705881,0.9606646773894224
1274,J.Nelson,5.329411764705881,0.9686399847601886
1260,J.Nelson,5.329411764705881,0.9677377618795084
1738,J.Nelson,5.329411764705881,0.9778032392214032
1257,J.Nelson,5.329411764705881,0.9626169305965833
1753,J.Nelson,5.329411764705881,0.9738963239659041
1735,J.Nelson,5.329411764705881,0.9725218293546269
1756,J.Nelson,5.329411764705881,0.9792002810628586
1643,J.Nelson,5.329411764705881,0.9696013669360487
3315,J.Nelson,5.323529411764706,1.0294025502857405
3811,J.Nelson,5.323529411764706,1.0432624968669217
1621,J.Nelson,5.323529411764705,0.96966907814082
3771,J.Nelson,5.323529411764705,1.042838521865129
3275,J.Nelson,5.323529411764705,1.0289952430081697
3293,J.Nelson,5.323529411764705,1.030627380299165
1157,J.Nelson,5.323529411764705,0.9607110418539783
1845,J.Nelson,5.317647058823529,0.968112054783974
1214,J.Nelson,5.317647058823529,0.9682630908113076
1499,J.Nelson,5.317647058823529,0.9685464739965092
1119,J.Nelson,5.317647058823529,0.9602621620134896
1122,J.Nelson,5.317647058823529,0.9653680032012588
1805,J.Nelson,5.317647058823528,0.9677724819772389
1079,J.Nelson,5.317647058823528,0.9599307798265918
1082,J.Nelson,5.317647058823528,0.9650313087072425
4207,T.Benjamin,5.311764705882353,1.04551711019063
1477,J.Nelson,5.311764705882353,0.9686165292916621
1303,J.Nelson,5.311764705882352,0.9583978577869381
1306,J.Nelson,5.311764705882352,0.9634851995725355
1770,J.Nelson,5.311764705882352,0.9725624369773215
1767,J.Nelson,5.311764705882352,0.967330731931572
1748,J.Nelson,5.305882352941175,0.9726448284245339
3803,J.Nelson,5.305882352941175,1.0369515028677843
1613,J.Nelson,5.305882352941175,0.9641628682169806
1149,J.Nelson,5.305882352941175,0.9552973140195821
1284,J.Nelson,5.305882352941175,0.9635454439850264
3307,J.Nelson,5.305882352941175,1.0232493943216734
1189,J.Nelson,5.305882352941175,0.9556253697937086
1745,J.Nelson,5.305882352941175,0.9674002849161457
1667,J.Nelson,5.305882352941175,0.9654012857862599
1653,J.Nelson,5.305882352941175,0.9645001457356102
1281,J.Nelson,5.305882352941175,0.9584459538344492
1171,J.Nelson,5.305882352941175,0.954315170116437
3285,J.Nelson,5.3,1.0234698665291777
3781,J.Nelson,5.3,1.037212021308554
1246,J.Nelson,5.3,0.9631027549499622
1114,J.Nelson,5.299999999999999,0.9599010902364291
1837,J.Nelson,5.299999999999999,0.9626167264718001
1111,J.Nelson,5.299999999999999,0.9548478319396068
1206,J.Nelson,5.299999999999999,0.9627661953173068
1509,J.Nelson,5.294117647058823,0.9634483450975194
1987,J.Nelson,5.294117647058823,0.9735141384025269
1491,J.Nelson,5.294117647058823,0.96209978866807
1089,J.Nelson,5.2941176470588225,0.9548922468726816
1092,J.Nelson,5.2941176470588225,0.9599575409503288
1469,J.Nelson,5.2941176470588225,0.9631106744209472
1699,J.Nelson,5.288235294117647,0.960258568131262
1203,J.Nelson,5.288235294117647,0.949274987391994
1794,J.Nelson,5.288235294117647,0.9683497820461933
1777,J.Nelson,5.288235294117647,0.9622389175992173
1316,J.Nelson,5.288235294117647,0.9584199962290886
1791,J.Nelson,5.288235294117647,0.9631397189822328
1298,J.Nelson,5.288235294117647,0.9570894666504717
1295,J.Nelson,5.288235294117647,0.9520581144809253
1780,J.Nelson,5.288235294117647,0.9674342968311634
1313,J.Nelson,5.288235294117647,0.9533677420227625
1659,J.Nelson,5.288235294117646,0.9599234952691261
1181,J.Nelson,5.288235294117646,0.9502481083318545
1163,J.Nelson,5.288235294117646,0.9489512775040159
1737,J.Nelson,5.288235294117646,0.9619017681164586
1645,J.Nelson,5.288235294117646,0.9590316796155242
1740,J.Nelson,5.288235294117646,0.9670916586848538
1273,J.Nelson,5.288235294117646,0.9530398285261129
1276,J.Nelson,5.288235294117646,0.9580868436724156
3331,J.Nelson,5.2823529411764705,1.0188284016465623
3317,J.Nelson,5.2823529411764705,1.0177599447112584
3795,J.Nelson,5.2823529411764705,1.0297014143790877
3813,J.Nelson,5.2823529411764705,1.0313625788045786
3277,J.Nelson,5.28235294117647,1.0173601391293658
3773,J.Nelson,5.28235294117647,1.0309465340859905
1238,J.Nelson,5.28235294117647,0.9576434638586484
2019,J.Nelson,5.276470588235294,0.9682862273308868
1523,J.Nelson,5.276470588235294,0.9569787207682148
1106,J.Nelson,5.276470588235293,0.9535347209091631
1501,J.Nelson,5.276470588235293,0.9579802092595308
1124,J.Nelson,5.276470588235293,0.954856345932986
1483,J.Nelson,5.276470588235293,0.9566455886049177
1979,J.Nelson,5.276470588235293,0.9679411506628969
1599,J.Nelson,5.276470588235293,0.9595443490374885
1121,J.Nelson,5.276470588235293,0.9498378166282424
1103,J.Nelson,5.276470588235293,0.9485368925405417
1602,J.Nelson,5.276470588235293,0.9647191552359597
1216,J.Nelson,5.276470588235293,0.9577017026638039
1084,J.Nelson,5.276470588235292,0.954525424540614
1081,J.Nelson,5.276470588235292,0.9495120838504392
1327,J.Nelson,5.270588235294118,0.9470252470593056
3139,J.Nelson,5.270588235294118,1.0148390362149382
1330,J.Nelson,5.270588235294118,0.9520102899480801
1826,J.Nelson,5.270588235294118,0.9631658365116897
1823,J.Nelson,5.270588235294118,0.9580044436303672
1305,J.Nelson,5.270588235294117,0.947997949571225
1786,J.Nelson,5.270588235294117,0.9628254452961172
1772,J.Nelson,5.270588235294117,0.961919496773419
1290,J.Nelson,5.270588235294117,0.9516815856645313
1195,J.Nelson,5.270588235294117,0.9439468515092442
1308,J.Nelson,5.270588235294117,0.9529984501501616
1287,J.Nelson,5.270588235294117,0.9467016776495794
1691,J.Nelson,5.270588235294117,0.9548180971820364
1783,J.Nelson,5.270588235294117,0.9576694934888439
1769,J.Nelson,5.270588235294117,0.9567780078559749
3363,J.Nelson,5.264705882352941,1.0131502727960615
3827,J.Nelson,5.264705882352941,1.0239135307191378
1669,J.Nelson,5.26470588235294,0.9548743340993217
3787,J.Nelson,5.26470588235294,1.0235037001059284
3805,J.Nelson,5.26470588235294,1.025145982754621
1173,J.Nelson,5.26470588235294,0.9439772926923682
3323,J.Nelson,5.26470588235294,1.0127532260885643
3309,J.Nelson,5.26470588235294,1.011696712735943
1726,J.Nelson,5.258823529411764,0.9624672798210498
1113,J.Nelson,5.258823529411764,0.9444936121762147
1515,J.Nelson,5.258823529411764,0.9515614943424267
1230,J.Nelson,5.258823529411764,0.9512867127893172
1095,J.Nelson,5.258823529411764,0.943205912494236
1208,J.Nelson,5.258823529411764,0.952277042258427
2011,J.Nelson,5.258823529411764,0.96275186721166
1634,J.Nelson,5.258823529411764,0.9595600370603415
1135,J.Nelson,5.258823529411764,0.9435273435910443
1248,J.Nelson,5.258823529411764,0.9526078400344518
1098,J.Nelson,5.258823529411764,0.9481528037568965
1591,J.Nelson,5.258823529411764,0.9541007077416804
1594,J.Nelson,5.258823529411764,0.9592219463243842
1116,J.Nelson,5.258823529411764,0.9494608991128938
1631,J.Nelson,5.258823529411764,0.954433410314761
1138,J.Nelson,5.258823529411764,0.9484793206705502
3263,J.Nelson,5.252941176470588,1.0125823013537674
3266,J.Nelson,5.252941176470588,1.0187242642153782
1989,J.Nelson,5.252941176470588,0.962832475068181
1493,J.Nelson,5.252941176470588,0.9516146776908988
3171,J.Nelson,5.252941176470588,1.0091909589629267
1818,J.Nelson,5.252941176470587,0.9576794361142482
1815,J.Nelson,5.252941176470587,0.9525714030809844
1322,J.Nelson,5.252941176470587,0.9466387362119224
3131,J.Nelson,5.252941176470587,1.008796788512492
1319,J.Nelson,5.252941176470587,0.9417044362545677
3355,J.Nelson,5.247058823529411,1.0071210355180025
1793,J.Nelson,5.247058823529411,0.952629431779506
1683,J.Nelson,5.247058823529411,0.9484822182091172
1701,J.Nelson,5.247058823529411,0.9497975701685144
1796,J.Nelson,5.247058823529411,0.9577499574889708
3819,J.Nelson,5.247058823529411,1.017763625726746
1300,J.Nelson,5.247058823529411,0.9466824999417837
1205,J.Nelson,5.247058823529411,0.939000432548735
1297,J.Nelson,5.247058823529411,0.9417365345964069
1661,J.Nelson,5.24705882352941,0.9494682192027337
1165,J.Nelson,5.24705882352941,0.9386821826590924
1758,J.Nelson,5.241176470588235,0.9573154710125336
3797,J.Nelson,5.241176470588235,1.0179992189829679
1262,J.Nelson,5.241176470588235,0.9462385017740802
3333,J.Nelson,5.241176470588235,1.0073257693919857
1626,J.Nelson,5.241176470588234,0.9541003667860967
1623,J.Nelson,5.241176470588234,0.9490265671457805
1127,J.Nelson,5.241176470588234,0.9382316250772509
1718,J.Nelson,5.241176470588234,0.9569774830704347
1222,J.Nelson,5.241176470588234,0.9459121070643225
1240,J.Nelson,5.241176470588234,0.9472197168943421
1130,J.Nelson,5.241176470588234,0.9431333562810245
1525,J.Nelson,5.235294117647059,0.9465589416450337
2021,J.Nelson,5.235294117647059,0.9576726730852138
